userName,score,at,content
Pengguna Google,1,2024-09-06 03:21:58,"Mohon untuk pihak shopee untuk pengiriman luar Jawa sekarang makin lama masa pesanan estimasi hampir setengah bulan baru sampai, mohon untuk pihak shopee kalau tidak bisa pengiriman lebih cepat diperbanyak lagi pilihan expedisi jangan hanya mancari keuntungan semata"
Pengguna Google,5,2024-09-06 03:18:25,Sangat senang belanja di Shopie barang lengkap apa yg di cari semua ada
Pengguna Google,5,2024-09-06 03:17:05,Aplikasi yg sangat mmbntu tuk blnja smua org yg sibuk /tuk manula jga lansia 👍🙏
Pengguna Google,5,2024-09-06 03:16:52,"Sudah 8 thn pakai aplikasi shopee Aman, pengiriman cepat"
Pengguna Google,4,2024-09-06 03:12:49,Cukup membantu dalam urusan shopping... Saran jasa pengiriman ke Kalimantan Utara khususnya Kab. Nunukan kalau lewat darat lama nyampainya dan sering telat jika via SPX mohon diperhatikan
Pengguna Google,5,2024-09-06 03:12:49,Belanja online murah serba ada 👍
Pengguna Google,5,2024-09-06 03:12:40,Description sesuai yg dipesan.
Pengguna Google,5,2024-09-06 03:12:24,Baik
Pengguna Google,5,2024-09-06 03:08:08,sangat bagus
Pengguna Google,5,2024-09-06 03:06:43,"Cepat, barang sesuai yang di pesan"
Pengguna Google,5,2024-09-06 03:06:20,Mantap
Pengguna Google,1,2024-09-06 03:04:21,"Tiap kali mau buka aplikasi, minta update terus."
Pengguna Google,5,2024-09-06 03:03:53,Bagus terpercaya
Pengguna Google,5,2024-09-06 03:02:57,apk online shop 👍👍👍
Pengguna Google,5,2024-09-06 03:01:52,sngat membantu segala transaksi
Pengguna Google,5,2024-09-06 02:58:36,Indah Sante sangat bagus 👍
Pengguna Google,1,2024-09-06 02:58:18,"Shoppe skrng udh ga beres , masa Pengiriman barang saya selalu nyasar daerah jauh kemana-mana , contoh tinggal di cilegon banten , Belanja di toko nya daerah jakarta , Paket saya nya nyasar sampe Ke Batam lewat jalur laut lah .itu bukan satu barang/ satu toko , tapi sudah 4 barang dengan beda toko"
Pengguna Google,5,2024-09-06 02:58:17,Mantap dan amanah
Pengguna Google,5,2024-09-06 02:57:50,Trimakasih
Pengguna Google,5,2024-09-06 02:57:29,shopee memang mantap
Pengguna Google,5,2024-09-06 02:57:12,Bagus sangat membantu Tpi knpa kalo mau pesan gk ada fitur cod cek dulu lagi🙏🏻🥺
Pengguna Google,5,2024-09-06 02:55:53,👍i love shoopee
Pengguna Google,5,2024-09-06 02:55:45,Good
Pengguna Google,4,2024-09-06 02:54:57,Saya suka aplikasi ini karena bayar nya murah
Pengguna Google,5,2024-09-06 02:54:53,mantap
Pengguna Google,5,2024-09-06 02:54:14,Sanga bagus dan terpercaya
Pengguna Google,1,2024-09-06 02:53:44,Ya ampun... Kenapa kendala masih sama.. Baru install lagi... Masih berat.. berat..toko saya di shope jadi ragu mau buka lagi. Lah pantas susah kali dapat pembeli waktu saya buka toko. Lah saya alami pingin belanja di apk ini tuh looding nya lama ujungnya capek nggak jadi beli. Mungkin karena kebanyakan fitur jadi performa apk jadi kurang maximal
Pengguna Google,5,2024-09-06 02:53:18,"Belanja mudah, hemat, estimasi pengiriman lumayan cepat .. tx shoppe"
Pengguna Google,5,2024-09-06 02:52:11,muantap
Pengguna Google,5,2024-09-06 02:52:09,"Ok,bagus"
Pengguna Google,5,2024-09-06 02:52:04,Selalu puas belanja di shopee
Pengguna Google,5,2024-09-06 02:48:35,mantap min
Pengguna Google,5,2024-09-06 02:47:40,Baik sekali dan tepat waktu
Pengguna Google,5,2024-09-06 02:47:40,sangat memuaskan
Pengguna Google,5,2024-09-06 02:47:01,"Belanja di Shopee paling gampang mudah,lengkap,dan flexible.mksih shoope semoga makin jaya dan maju....."
Pengguna Google,3,2024-09-06 02:46:15,"Maaf cuman ngasih 3 bintang, sebernya aplikasi Shopee sangat memuaskan cuman yang bikin kesel pihak SPX suka lelet pas di lacak sedanng dikirim ke alamat tujuan tapi malah besoknya baru di kirim, apa lagi kurir suka ngabarin dadakan kalo sudah dateng, kami yang rumahnya di pelosok desa jadi susah apa lagi kalo lagi sibuk kerja mau minta tolong ke tetangga atau temen juga jadi bingung bisa apa tidak ngambilnya, jadi buat kurir SPX kalo mau ngirim kabari dulu setidaknya 1 jam sebelum di kirim"
Pengguna Google,5,2024-09-06 02:46:00,mantap
Pengguna Google,5,2024-09-06 02:45:33,Sangat bermanfaat
Pengguna Google,1,2024-09-06 02:43:30,"Aplikasi skrng banyak maunya. Biaya layanan banyak, tpi kualitaa pengirimannya semakin jelek. Kurir""nya jga nggak profesional, apalagi yg pake jasa spx itu. Barang lama dikirim, nggak sesuai timeline, nggak sabaran jga kurirnya, plus nggak profesional bgt. Kecewa bgt."
Pengguna Google,1,2024-09-06 02:43:19,"Nyesel banget pake apk ini, karena toko yg terakhir aku kunjungi sangat mengecewakan dari toko nayyara boneka store, sumpah kecewa aku order boneka dengan bantal bordir nama, tapi dia lupa ngirim bantalnya, cuma ngirim boneka doang, giliran dikasih bintang satu dia marah, terus aku difotoin bantal bordirnya katanya mau ngirim tapi ga dikirim"" gegara katanya mba kasih bintang 1, dasar ga ada tanggung jawabnya, udh lah kecewa berat sama orang"" ditoko shopee"
Pengguna Google,5,2024-09-06 02:42:32,Sangat puas
Pengguna Google,4,2024-09-06 02:42:04,tolong pada saat forward toko ke wa jangan lelet
Pengguna Google,5,2024-09-06 02:40:45,"Apk Shopee oke ,mantap👍, saran buat buat shoope kalau bisa setiap toko diberikan pilihan jasa pengiriman bagi pembeli ,apakah mau lewat J&T atau lewat spx, karena sala satu jasa pengiriman tersebut ada yg tidak menjangkau daerah tertentu. Terimakasih banyak sebelumnya 🙏"
Pengguna Google,5,2024-09-06 02:39:59,Mantap
Pengguna Google,5,2024-09-06 02:39:34,Bisa memenuhui kepentingan saya.trima kasih
Pengguna Google,3,2024-09-06 02:39:21,Tolong dipermudah untuk pembatalan dan sistem COD ya
Pengguna Google,4,2024-09-06 02:37:42,"banyak promo live nya, hanya saja perlu di perbaiki karena lama bgt pengiriman nya"
Pengguna Google,5,2024-09-06 02:36:52,"Aplikasi ini,Cocok untuk ibu ibu seperti saya yang tidak pernah pergi keluar rumah 🤣👍 sangat membantu dan ramah di kantong saya ❤️😁 puas saya pokoke"
Pengguna Google,3,2024-09-06 02:36:51,"Tolong dong Shopee, ditambahin dong fiturnya, untuk poin shopee kita bisa ditransfers ke Shopee pay kita. Sayang banget ngumpulin banyak koin, tetapi tidak bisa ditransfer ke shopee pay. 🙏🏽"
Pengguna Google,5,2024-09-06 02:36:40,nice
Pengguna Google,2,2024-09-06 02:35:35,"shopee xpress kacau, setiap order barang, paket di bawa muter2 harus nya estimasi 2-3 hari jadi seminggu, orderan yang tadinya mau di pake hari itu malah gak jadi, makin kesini bukan makin cepat malah makin lambat.,.."
Pengguna Google,5,2024-09-06 02:33:35,Saya ingat teman teman beli sesuatu di sophe selalu hasilnya 👍
Pengguna Google,3,2024-09-06 02:32:56,mantul
Pengguna Google,3,2024-09-06 02:32:03,"Sekarang shoppe bnyak biaya nya, biaya pelayanan& penanganan,gak asikk"
Pengguna Google,5,2024-09-06 02:31:55,"Skrg belanja TDK perlu butuh tenaga, waktu & bensin. Cukup klick & bbrp hari sdh sampai rumah."
Pengguna Google,5,2024-09-06 02:28:18,Saya ditupu di shopee paylater...mau lapor tpi pusat bantuannya nge like...bagaimana ini
Pengguna Google,1,2024-09-06 02:27:40,"makin sini semua makin di kuasai oleh shope,, pihak jasper rekomendasi gratis giliran pilih jasper bayar.. giliran rekomendasi ke spx pengiriman lama bgt.. mohon di kembalikan kesemula systemnya.. bisr tdk ada pungutan biaya untuk pemilihan jasper lainnya.. berbagi rezeki dengan jasper yang lain.."
Pengguna Google,5,2024-09-06 02:26:36,mantab
Pengguna Google,1,2024-09-06 02:26:08,"pengiriman reguler pun, pesanan masih lama sekali datangnya."
Pengguna Google,5,2024-09-06 02:24:44,mantul
Pengguna Google,4,2024-09-06 02:24:29,oke
Pengguna Google,5,2024-09-06 02:24:22,Pesanan sesuai tidak ada yang tidak sesuai di jamin mantap ni shopee
Pengguna Google,5,2024-09-06 02:23:53,Jangan ragu2 belanja di shoppi toko amanah kurir ramah sukses buat shppi belanja online
Pengguna Google,3,2024-09-06 02:23:17,"M m k .PP IPNU Ma aku l Y yg Mi h di,,,m"
Pengguna Google,5,2024-09-06 02:23:10,"Saya selalu belanja melalui Shopee👍dan saya sangat puas belanja di shopee, Kalau bisa cod semua supaya kami dan pengguna shopee lebi yakin kalau belanja melalui Shopee. Tolong admin Shopee blokir aja toko yang jual barang tidak sesuai deskripsi barang yg di tampilkan dengan yg dijualnya, Saran buat shopee,untuk pembeli diberikan pilihan pengiriman bagi setiap toko, apakah mau lewat j&t atau spx. Karna sala satu jasa pengiriman tersebut ada yg tidak menjangkau daerah tertentu.terimakasih banyak"
Pengguna Google,5,2024-09-06 02:22:49,shoppe is the best
Pengguna Google,5,2024-09-06 02:22:11,Sangat memantu
Pengguna Google,5,2024-09-06 02:21:51,Is the best
Pengguna Google,5,2024-09-06 02:21:46,"belanja jadi lebih mudah sekali hemat tenaga,biaya,hehhe"
Pengguna Google,3,2024-09-06 02:21:09,gak ada pesan mohon maaf
Pengguna Google,5,2024-09-06 02:16:54,Saya senang menggunakn shopi
Pengguna Google,5,2024-09-06 02:16:13,Semoga lebih banyak menyediakan barang COD
Pengguna Google,5,2024-09-06 02:15:15,Pengiriman nya patasss cepattt
Pengguna Google,5,2024-09-06 02:15:07,Joss layanan baik semua muanya ada
Pengguna Google,5,2024-09-06 02:14:49,Cukup puwas
Pengguna Google,3,2024-09-06 02:14:46,isi shopee pay tdk masuk lama
Pengguna Google,1,2024-09-06 02:13:45,Iklan nya bikin kesel
Pengguna Google,5,2024-09-06 02:12:45,Markotop sesuai apa yg kita mau. Jgn seperti aplikator sebelah bikin kapok. Si zada. Zada da da
Pengguna Google,4,2024-09-06 02:11:35,Bagus
Pengguna Google,5,2024-09-06 02:10:42,"Shopee is the best lah,mudah2an ke depan nya saya bisa mengajukan spaylater saya....sukses selalu buat shopee"
Pengguna Google,1,2024-09-06 02:10:30,merasa sangat sangat kecewa
Pengguna Google,5,2024-09-06 02:09:58,aplikasi yang memudahkan kita untuk berbelanja online tanpa keluar rumah
Pengguna Google,5,2024-09-06 02:09:30,"Aplikasi yang sangat membantu, semua kebutuhan lengkap 👍"
Pengguna Google,4,2024-09-06 02:07:42,Saya sudah lama mengunakan shoppe udah dapat limit player juga kali telat 1hari doang spayleter saya dibekukan tolong lah pihak shoppe dikembalikan cuma 1hari doang telat udh dibayar juga masihlah dibekukan
Pengguna Google,5,2024-09-06 02:07:40,"Sangat membantu, pengiriman cepat"
Pengguna Google,5,2024-09-06 02:07:03,Aplikasi yg sangat membantu walaupun kadang2 agak lelet
Pengguna Google,5,2024-09-06 02:06:10,Shopee joosss
Pengguna Google,5,2024-09-06 02:04:28,tempat belanja online favorit sayA
Pengguna Google,1,2024-09-06 02:03:05,Kenapa punya saya tidak dapat melakukan pencaharian! Dan ketika melakukan pemesanan jga tidak bisa. Selalu ada informasi terjadi kesalahan kembali ke beranda?
Pengguna Google,5,2024-09-06 02:01:39,ggoooodddd
Pengguna Google,5,2024-09-06 02:01:10,👍👍👍👍
Pengguna Google,5,2024-09-06 02:00:19,good👍👍👍
Pengguna Google,5,2024-09-06 01:59:47,mamtap alhamdulillah pakai shoopee👍👍👍
Pengguna Google,5,2024-09-06 01:58:34,selalu puas belanja di shope. sukses s. lalu shope
Pengguna Google,1,2024-09-06 01:56:24,Pengembalian dana orderan yg rusak selalu dibatalkan.pdhal jelas2 sdh rusak tdk bisa dipakai.smakin kesini smakin dipersulit returnya
Pengguna Google,5,2024-09-06 01:55:57,Suka ...
Pengguna Google,5,2024-09-06 01:54:33,baik
Pengguna Google,4,2024-09-06 01:54:14,"seru, pingin tau apa lagi selanjutnya🤔"
Pengguna Google,5,2024-09-06 01:52:25,jos
Pengguna Google,5,2024-09-06 01:52:16,Semoga tidak ada korban lagi seperti saya Apk ini sudah bekerjasama dengan penipu bijaklah utk tdk menggunakannya lagi 🙏🏻
Pengguna Google,1,2024-09-06 01:52:08,Aplikasi bunga ga ngotak ini mah
Pengguna Google,4,2024-09-06 01:50:47,Sangat membantu dgn aplikasi shopee ini..
Pengguna Google,1,2024-09-06 01:49:33,Ribet harus pake nomor melulu.
Pengguna Google,1,2024-09-06 01:48:16,Iklan dari aplikasi ini mengganggu sekali
Pengguna Google,1,2024-09-06 01:47:49,Semenjak shopeefood double pesanan jadi semakin males
Pengguna Google,1,2024-09-06 01:47:26,Kenapa potongan shopee vidio menjadi 6% dan biaya adminnya naik tolong perbaiki seperti semula ya jika ingin ratingnya diperbaiki!!!!!
Pengguna Google,5,2024-09-06 01:46:23,mantaf
Pengguna Google,5,2024-09-06 01:45:11,keren
Pengguna Google,5,2024-09-06 01:44:42,Aplikasi Shopee sangat baik untuk belanja online.... Shopee is the best untuk saya... Pokoknya mantap dan nyaman berbelanja dengan Shopee.. Shopee semakin di depan.....
Pengguna Google,5,2024-09-06 01:43:42,lebih semangat lagi memberi koin yaaa
Pengguna Google,5,2024-09-06 01:43:32,bagusss
Pengguna Google,5,2024-09-06 01:42:12,alhamdulillah. semoga semua lancar.
Pengguna Google,3,2024-09-06 01:42:07,Baik
Pengguna Google,5,2024-09-06 01:40:26,Good
Pengguna Google,5,2024-09-06 01:40:12,sya suka pesan barang lewat shoope cepat sampai dan tidak mngecewakan
Pengguna Google,5,2024-09-06 01:39:13,keren bagus
Pengguna Google,5,2024-09-06 01:37:42,Ok
Pengguna Google,5,2024-09-06 01:37:08,"Dari banyak pilihan marketplace saya suka suka pakai shoppee. pilihan barang super lengkap dengan harga termurah, sistem pembayaran mudah, jika mengajukan komplain diselesaikan dengan baik. sukses selalu shoppee."
Pengguna Google,5,2024-09-06 01:36:36,Joss👍
Pengguna Google,5,2024-09-06 01:36:33,Mamangny gantengg💞🐱
Pengguna Google,4,2024-09-06 01:35:44,baik
Pengguna Google,5,2024-09-06 01:33:27,Ok
Pengguna Google,5,2024-09-06 01:32:49,Banyak diskon 👍
Pengguna Google,5,2024-09-06 01:31:38,Aplikasi bagus untuk pembelian online
Pengguna Google,5,2024-09-06 01:30:45,Senang berbelanja di shopee apalagi klw dpt gratis ongkir pokoknya shopee is the best sukses terus shopee
Pengguna Google,5,2024-09-06 01:30:45,Josss
Pengguna Google,1,2024-09-06 01:30:26,Sipppp
Pengguna Google,5,2024-09-06 01:29:53,Good
Pengguna Google,5,2024-09-06 01:29:41,Puas banget belanja di shopping top buat shopping
Pengguna Google,5,2024-09-06 01:29:40,shopee aplikasinya nyaman di pakainya....banyak gratis ongkir .....pilihan barang lengkap semua ada di shopee...mantap klo bisa semua pruduk bisa cod soalnya saya ga percaya sama saller wakanda ... Klo sama shope sih percaya....
Pengguna Google,5,2024-09-06 01:29:08,"Sampai dgn aman jug sich... Tapi Lama pengiriman sesuai masukan saja buat S.99 super shopping buat gudang/ box sesuai propinsi/kota dll , jadi masuk di pesawat GK tercecer mengakibatkan lamanya pengiriman disitu GK USA dibongkar lagi Atau hilangnya barang"
Pengguna Google,5,2024-09-06 01:29:04,"sanagat menarik promo bonus,,nya juga"
Pengguna Google,5,2024-09-06 01:28:39,Sangat membantu kebutuhan sehari-hari
Pengguna Google,5,2024-09-06 01:27:54,sangat berguna untuk orang mageran seperti saya😂
Pengguna Google,5,2024-09-06 01:27:27,Mantap 👍👍
Pengguna Google,5,2024-09-06 01:27:08,"terima kasih, cepat dan bermanfaat"
Pengguna Google,4,2024-09-06 01:25:56,Xzm C. Loo Lo x bgt KLO Kokk x bgt om om ml LG CT . Om Om l oo cghl ce m
Pengguna Google,4,2024-09-06 01:21:08,Ok
Pengguna Google,2,2024-09-06 01:20:08,Pengiriman nya lama sekali
Pengguna Google,5,2024-09-06 01:19:36,Oke
Pengguna Google,5,2024-09-06 01:17:58,Sangat bermanfaat
Pengguna Google,2,2024-09-06 01:14:38,Pengirimannya udah jadi lambat bangetttt
Pengguna Google,5,2024-09-06 01:12:22,semuanya barang bagus
Pengguna Google,5,2024-09-06 01:11:51,Alhamdulillah cpet juga dapat nya bagus saya sneng dan memuaskan semi oke b bbbbbb bb
Pengguna Google,3,2024-09-06 01:11:26,susah mengikuti terlalu banyak iklan
Pengguna Google,5,2024-09-06 01:10:33,Aplikasi ini sangat direkomendasikan untuk berbelanja online
Pengguna Google,5,2024-09-06 01:09:47,Memudahkan untuk berbelanja
Pengguna Google,1,2024-09-06 01:08:16,mending si ijo dah
Pengguna Google,5,2024-09-06 01:06:48,Bajunya bagus kalinya adem bgt saya suka dan puas
Pengguna Google,5,2024-09-06 01:06:20,Tks brooo shopee
Pengguna Google,1,2024-09-06 01:04:55,Susah login
Pengguna Google,5,2024-09-06 01:03:51,👍👍👍👍
Pengguna Google,5,2024-09-06 01:02:27,keren
Pengguna Google,5,2024-09-06 01:00:57,sangat bagus gratis ongkir pula pokoknya belanja online paling terpercaya deh
Pengguna Google,1,2024-09-06 00:59:30,"Semenjak ada garansi tepat waktu,pesanan nya lama banget deteng nya, katanya tanggal 3 dikirim tapi sudah tanggal 6, belum juga dikirim padahal udah dari tanggal 25 Agustus pesen nya"
Pengguna Google,5,2024-09-06 00:59:18,👍👍👍
Pengguna Google,5,2024-09-06 00:56:45,"Sangat membantu untuk memenuhi kebutuhan,"
Pengguna Google,5,2024-09-06 00:53:19,Sangat bagus👍👍👍👍👍
Pengguna Google,1,2024-09-06 00:52:00,"Lambat pengiriman pesanan, sering lewat jadwal yg diberikan"
Pengguna Google,5,2024-09-06 00:50:34,Bagus
Pengguna Google,4,2024-09-06 00:50:07,👌
Pengguna Google,5,2024-09-06 00:49:58,Shopee jempol yg penting Banyak diskonnya 🤭
Pengguna Google,5,2024-09-06 00:42:51,aplikasi ini sangat membantu
Pengguna Google,5,2024-09-06 00:41:00,Appl nya sangat berguna di kehidupan sehari-hari dan kebutuhan sehari-hari Produk original dan kebutuhan apapun lengkap di Shoope super promo diskon deh👍👍
Pengguna Google,5,2024-09-06 00:38:55,Mantap
Pengguna Google,1,2024-09-06 00:38:49,"pesanan sering di cancel sepihak sm shopee, respon tidak memuaskan tidak ada jalan keluar"
Pengguna Google,5,2024-09-06 00:38:34,Suka sekali sama shopee
Pengguna Google,5,2024-09-06 00:38:25,Belanja dengan mudah
Pengguna Google,5,2024-09-06 00:37:10,semoga menikat aminnn
Pengguna Google,5,2024-09-06 00:36:40,Sangat terbantuu
Pengguna Google,5,2024-09-06 00:31:54,Aplikasi sangat membatu tuk mencari ke butuhan apa saja
Pengguna Google,5,2024-09-06 00:31:24,Gampang untuk belanja keperluan dirumah dan semua lengkap
Pengguna Google,5,2024-09-06 00:29:33,untuk belanja online mantap ni apk
Pengguna Google,1,2024-09-06 00:29:26,Kemarin paket ku dibatalkan tiba tiba karena alasan paket ku hilang saat transit padahal lagi butuh butuhnya. Dulu bagus banget sekarang malah pengirimannya sudah lambat Karena SPX yang sayangnya kita nggak bisa memilih untuk jasa pengiriman nya🙏
Pengguna Google,3,2024-09-06 00:28:48,"untuk menu² nya mudah untuk dipahami. saran aja untuk shopee, kembalikan fitur bisa milih ekspedisi sendiri gak otomatis gini. GAK SEMUA WILAYAH SPX BISA CEPET SAMPE. di tempat ku spx habis pindah gedung, jadi paketnya pada numpuk, customer mau pick up sendiri paketnya gak dibolehin, di suruh nunggu di rumah. di depannya dikasih notes ""ada 14k paket di dalam, jika mau cepat checkout kembali gunakan ekspedisi lain"" SEDANGKAN DARI PIHAK SHOPEE GAK BISA MILIH EKSPEDISI LAIN. makasih"
Pengguna Google,5,2024-09-06 00:28:41,Oke
Pengguna Google,1,2024-09-06 00:28:07,Aplikasi aja besar tp untuk kompensasi telat pembayaran SANGAT BAHAYA. segala cara dia lakukan tanpa memikirkan orang lagi
Pengguna Google,5,2024-09-06 00:27:11,Barang² nya sangat sesuai yang kita pesan jika tak sesuai kriteria yang kita pesan pihak shopee memblekis penjual nya.
Pengguna Google,5,2024-09-06 00:27:08,Memudahkan
Pengguna Google,1,2024-09-06 00:26:07,"Tolong kembalikan jasa pengirim seperti dulu, jangan d sabotase dengan SPX pengiriman lama dan bisa merubah sendiri masa garansi. Semboyan "" GARANSI DAPAT POINT "" hanyalah hoax nyatanya bisa d rubah sendiri d undur sendiri. Mohon d perhatikan ya admin, terima kasih 🙏🙏🙏"
Pengguna Google,5,2024-09-06 00:25:50,Mantap
Pengguna Google,5,2024-09-06 00:25:05,Aplikasi Shoppi sangat membantu belanja Saya
Pengguna Google,5,2024-09-06 00:22:32,Mantap banh
Pengguna Google,2,2024-09-06 00:19:19,Potongan makin tinggi aja. Per transaksi 38.000 🗿
Pengguna Google,1,2024-09-06 00:17:12,"Mantap dah saking mantapnya dapat paylater 300ribu aja jadi gak bisa dipakai,ampun dh Ama shopee mah"
Pengguna Google,5,2024-09-06 00:15:41,"Setiap beli Alhamdulillah gk pernah kecewa , karena kita liat reting tokonya dlu dn penilaian dri pembeli lainnya Sangatembatu sekali"
Pengguna Google,5,2024-09-06 00:14:13,Shopee banyak pelayanan bukannya semakin baik malah semakin lemot. Update udah tapi tetep aja lemot. Jaringan udah full 4G padahal
